year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_notes,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,wetmass_or_dry,salinity_ppt,salinity_factor,smolt_factor
2003,Geist,J. Fish Biol.,5000,NA,17,149.796,NA,2.013387097,NA,2221.63791,NA,7.706,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,149.796,NA,2.013387097,NA,2387.495052,NA,7.778,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,144.172,NA,1.937795699,NA,2438.162596,NA,7.799,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,144.172,NA,1.937795699,NA,2594.113192,NA,7.861,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,143.149,NA,1.924045699,NA,2801.751398,NA,7.938,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,142.382,NA,1.913736559,NA,2995.900101,NA,8.005,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,145.45,NA,1.954973118,NA,3059.479248,NA,8.026,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,149.796,NA,2.013387097,NA,3140.068833,NA,8.052,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,150.051,NA,2.016814516,NA,3320.929525,NA,8.108,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,144.172,NA,1.937795699,NA,3304.366319,NA,8.103,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,145.45,NA,1.954973118,NA,3819.97822,NA,8.248,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,148.773,NA,1.999637097,NA,3684.904911,NA,8.212,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,170.245,NA,2.288239247,NA,2423.577419,NA,7.793,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,163.599,NA,2.19891129,NA,2801.751398,NA,7.938,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,164.877,NA,2.21608871,NA,3026.009398,NA,8.015,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,166.411,NA,2.236706989,NA,3044.220031,NA,8.021,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,169.734,NA,2.281370968,NA,2980.957987,NA,8,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,164.622,NA,2.21266129,NA,3140.068833,NA,8.052,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,170.757,NA,2.295120968,NA,3304.366319,NA,8.103,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,167.689,NA,2.253884409,NA,3590.332157,NA,8.186,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,170.501,NA,2.291680108,NA,3858.369639,NA,8.258,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,167.945,NA,2.257325269,NA,4105.160008,NA,8.32,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,185.583,NA,2.494395161,NA,2646.517755,NA,7.881,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,189.417,NA,2.545927419,NA,2729.8447,NA,7.912,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,186.861,NA,2.511572581,NA,3554.607755,NA,8.176,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,190.44,NA,2.559677419,NA,3463.379065,NA,8.15,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,190.695,NA,2.563104839,NA,3626.415595,NA,8.196,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,189.417,NA,2.545927419,NA,3839.12594,NA,8.253,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,208.589,NA,2.803615591,NA,3819.97822,NA,8.248,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2003,Geist,J. Fish Biol.,5000,NA,17,212.679,NA,2.85858871,NA,3979.852352,NA,8.289,8.517193191,Oncorhynchus tshawytscha,spring run,adult,NA,NA,individual,1,74.4,1,NA,exogenous,wet,0,fresh,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,10.037,NA,0.297833828,NA,24.7313664,NA,3.208072333,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,10.135,NA,0.30074184,NA,56.7899904,NA,4.039360085,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,24.207,NA,0.718308605,NA,44.8820736,NA,3.804038463,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,24.108,NA,0.71537092,NA,88.3903488,NA,4.481762787,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,32.177,NA,0.954807122,NA,80.6048256,NA,4.389558519,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,32.177,NA,0.954807122,NA,55.8734592,NA,4.023089477,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,39.164,NA,1.162136499,NA,56.3317248,NA,4.031257872,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,39.065,NA,1.159198813,NA,92.0544768,NA,4.522380541,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,45.953,NA,1.363590504,NA,87.0165504,NA,4.466098335,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,46.052,NA,1.36652819,NA,115.869312,NA,4.752462935,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,48.02,NA,1.424925816,NA,98.4662016,NA,4.589713358,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,48.118,NA,1.427833828,NA,133.2724224,NA,4.892395322,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,54.121,NA,1.605964392,NA,115.869312,NA,4.752462935,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,54.121,NA,1.605964392,NA,183.1924224,NA,5.210537089,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,61.107,NA,1.813264095,NA,166.7048448,NA,5.116224852,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,60.123,NA,1.784065282,NA,179.0710272,NA,5.187782527,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,60.221,NA,1.786973294,NA,222.1210368,NA,5.403222444,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,65.141,NA,1.932967359,NA,207.9237888,NA,5.337171613,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,65.338,NA,1.938813056,NA,246.3941376,NA,5.506932439,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,66.125,NA,1.962166172,NA,216.1675776,NA,5.376053929,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,70.258,NA,2.084807122,NA,239.5241472,NA,5.478654235,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2006,Thorarensen,J. Fish Biol.,520,NA,10,74.096,NA,2.198694362,NA,245.4786048,NA,5.503209794,6.253828812,Oncorhynchus tshawytscha,hatchery,adult,NA,NA,individual,1,33.7,1,NA,exogenous,wet,30,salt,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,13,0,NA,0,NA,688.5,NA,6.534515318,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,17,0,NA,0,NA,NA,NA,NA,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,3,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,21,0,NA,0,NA,1249.5,NA,7.13049875,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,25,0,NA,0,NA,867,NA,6.765038977,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,13,0,NA,0,NA,255,NA,5.541263545,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 1 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,13,0,NA,0,NA,204,NA,5.318119994,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 2 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2120,NA,13,0,NA,0,NA,NA,NA,NA,7.659171368,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec o/n,,individual,1,NA,3,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,13,0,NA,0,NA,382.5,NA,5.946728653,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,17,0,NA,0,NA,663,NA,6.49677499,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,21,0,NA,0,NA,1045.5,NA,6.952250519,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,25,0,NA,0,NA,2269.5,NA,7.727314822,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,13,0,NA,0,NA,510,NA,6.234410726,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 1 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,13,0,NA,0,NA,484.5,NA,6.183117431,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 2 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4390,NA,13,0,NA,0,NA,484.5,NA,6.183117431,8.387084506,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec o/n,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,13,0,NA,0,NA,488.4,NA,6.191134742,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,17,0,NA,0,NA,NA,NA,NA,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,3,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,21,0,NA,0,NA,1056,NA,6.962243464,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,25,0,NA,0,NA,1927.2,NA,7.563823451,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,13,0,NA,0,NA,646.8,NA,6.472037128,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 1 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,13,0,NA,0,NA,541.2,NA,6.293788896,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 2 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,4220,NA,13,0,NA,0,NA,554.4,NA,6.317886448,8.347590407,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec o/n,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,13,0,NA,0,NA,686.4,NA,6.531460548,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,17,0,NA,0,NA,752.4,NA,6.623268097,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,21,0,NA,0,NA,924,NA,6.828712072,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,25,0,NA,0,NA,1610.4,NA,7.384237874,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,NA,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,13,0,NA,0,NA,303.6,NA,5.715711046,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 1 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,13,0,NA,0,NA,277.2,NA,5.624739267,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec 2 h,,individual,1,NA,2,NA,exogenous,wet,NA,NA,post-smolt
2008,Clark et al.,Am J Physiol Regul Integr Comp Physiol.,2290,NA,13,0,NA,0,NA,NA,NA,NA,7.736307097,Oncorhynchus tshawytscha,"unclear, caught spawning in August",adult,rec o/n,,individual,1,NA,3,NA,exogenous,wet,NA,NA,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,12.00428273,0,NA,0,NA,1.442827795,NA,0.366604934,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,12.00453172,0,NA,0,NA,1.514610272,NA,0.41515816,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,11.98934298,0,NA,0,NA,1.887879154,NA,0.635454058,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,12.01384416,0,NA,0,NA,4.199274924,NA,1.434911873,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,12.99907042,0,NA,0,NA,3.108181269,NA,1.134037754,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,13.01122141,0,NA,0,NA,1.859166163,NA,0.620128088,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,13.01062382,0,NA,0,NA,1.686888218,NA,0.52288554,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,13.99878822,0,NA,0,NA,1.442827795,NA,0.366604934,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,14.00132798,0,NA,0,NA,2.175009063,NA,0.777032832,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,14.00197537,0,NA,0,NA,2.361643505,NA,0.859357777,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,14.00356894,0,NA,0,NA,2.82105136,NA,1.037109638,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,15.0113542,0,NA,0,NA,3.481450151,NA,1.247448917,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,15.00976063,0,NA,0,NA,3.022042296,NA,1.10593286,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,15.00836626,0,NA,0,NA,2.620060423,NA,0.96319738,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,16.01585273,0,NA,0,NA,3.194320242,NA,1.161374308,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,15.99842303,0,NA,0,NA,2.921546828,NA,1.072113212,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,17.00167657,0,NA,0,NA,2.275504532,NA,0.8222018,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,17.00665649,0,NA,0,NA,3.711154079,NA,1.311342901,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,18.01484014,0,NA,0,NA,4.486404834,NA,1.501051676,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,18.0114538,0,NA,0,NA,3.510163142,NA,1.255662516,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,18.01030842,0,NA,0,NA,3.179963746,NA,1.156869796,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,18.00876465,0,NA,0,NA,2.734912387,NA,1.006099401,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,20.00491352,0,NA,0,NA,3.208676737,NA,1.165858621,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,20.00546131,0,NA,0,NA,3.366598187,NA,1.213902795,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,19.00165997,0,NA,0,NA,3.854719033,NA,1.349298121,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,19.00250656,0,NA,0,NA,4.098779456,NA,1.410689236,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
2017,Poletto et al.,Conserv. Physiol.,19.8,NA,19.00305435,0,NA,0,NA,4.256700906,NA,1.448494425,2.985681938,Oncorhynchus tshawytscha,fall run,juvenile,NA,19,individual,1,NA,1,NA,exogenous,wet,0,fresh,post-smolt
